"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RBMS2",-0.179183027857812,8.24430759031861,-3.55705125749461,0.00425362592964126,0.0143957955282137,-3.33178404484156
"SMAD4",-0.253303389155509,8.68317052980386,-3.5548775291217,0.00427021097770158,0.0144450368487837,-3.33576173161273
"BTF3",-0.179435143103904,8.30405146518312,-3.55221654338607,0.00429060393431845,0.0145071062991225,-3.34063122405722
"PRCC",-0.170536794035678,8.58367517677794,-3.55170511901433,0.00429453474841888,0.0145134824331089,-3.34156713144087
"PAIP1",0.208274661410766,7.07089871736266,3.55032669759929,0.00430514769810252,0.0145424241853563,-3.34408968012063
"MAPKAPK2",0.101977036017372,8.71614328298799,3.54955148722662,0.00431112811693855,0.014555697548008,-3.34550835875869
"ABHD17B",-0.268197849052539,5.41237528411969,-3.54862749258159,0.00431826746362068,0.0145728693244489,-3.34719934211036
"ACSL4",-0.102711868958387,10.4504246864804,-3.54690510876525,0.00433160800444765,0.0146109420188046,-3.35035150179826
"NEDD1",-0.213139469212354,6.1911679385834,-3.54639255457771,0.00433558608492677,0.0146174130378742,-3.35128954990952
"CHMP1B",-0.214339303062749,9.76113446593703,-3.5447778000625,0.00434814314598912,0.0146527881800023,-3.3542448290152
"DUS2",-0.11922006286977,8.83386811819973,-3.54440950556633,0.00435101238472637,0.0146554982887532,-3.35491888103351
"CHMP1A",-0.170208403330461,9.39764148984221,-3.54413119910917,0.00435318184831123,0.014655849894433,-3.35542823943914
"DDX41",-0.118180390152549,9.14322125839146,-3.54311701114742,0.00436109706065944,0.0146755361970128,-3.35728443039346
"MCCC1",-0.0924740572707528,9.45706019573955,-3.54232740501364,0.00436726973429748,0.0146893427982508,-3.35872960487446
"PGGT1B",0.127642756697377,8.66957872857122,3.53473178375547,0.00442710686333251,0.0148835515912225,-3.37263228505385
"LSM8",0.184027043280934,7.93437167649935,3.53378399564767,0.00443463208983421,0.0149017916389931,-3.3743671752242
"TOGARAM2",0.133696620755084,6.66000503737458,3.52950403114016,0.00446877753612665,0.0150041791479022,-3.38220176266096
"AKR1B1",-0.141630344206002,9.82062221347577,-3.52942155492746,0.00446943816671408,0.0150041791479022,-3.38235274190873
"MRPL16",-0.145715020160559,8.15312998300828,-3.52893165630951,0.00447336429327856,0.0150041791479022,-3.38324954355546
"EMC1",-0.133032884792321,9.95498133843278,-3.5289074628684,0.00447355827489941,0.0150041791479022,-3.38329383188437
"GOLGA5",0.122803020853713,9.90887302067126,3.52769257576804,0.00448331025364835,0.0150297840671433,-3.38551781300094
"BCAP29",-0.291359143247112,8.63728979741404,-3.52677265390965,0.00449070900601697,0.0150406972303687,-3.38720185205856
"NUDT2",-0.320185793310566,5.80783045181524,-3.52655633524426,0.00449245062969345,0.0150406972303687,-3.38759785500731
"MSH2",-0.146478220246864,10.5865982495046,-3.52649761627318,0.00449292350688766,0.0150406972303687,-3.38770534886169
"SNX29",-0.853307168057675,3.36794781475841,-3.52581614483357,0.00449841528025918,0.0150500158896663,-3.38895289017331
"SYNE2",-0.112542158976384,13.1631438176361,-3.52562605419045,0.00449994838916048,0.0150500158896663,-3.38930088313395
"BCAM",-0.258510511922344,6.30527443769954,-3.52495333215604,0.00450537828879606,0.0150610785283022,-3.39053242103551
"TRMT112",-0.335417445315813,6.63817665237746,-3.52435407759212,0.00451022084222517,0.0150701682284708,-3.39162947255331
"RBM34",-0.208882612581105,8.22782971362439,-3.52224512622615,0.00452730561526393,0.0151201355066015,-3.3954903830099
"U2SURP",-0.10935416720279,10.2160110962334,-3.52189415197288,0.0045301553080015,0.015122536322148,-3.39613293043405
"PTGR1",0.126852898345469,8.98759626921247,3.51789916157328,0.00456272184571904,0.0152240888288989,-3.40344697260876
"RPL36",0.189302232775239,8.9947458784706,3.5175695999891,0.00456541905763232,0.0152259300056469,-3.40405035123592
"TOR4A",0.170707877013927,8.34277772031375,3.51722865031944,0.0045682111900269,0.0152280858692442,-3.40467458233157
"CDK5RAP3",0.156563653903838,9.46441083066169,3.51414476043025,0.00459354556685585,0.0153053487736976,-3.41032087036476
"INPP4B",0.151616035021744,10.9084804455796,3.51328805646371,0.00460060894170895,0.0153216901263766,-3.41188944522769
"PNPLA8",0.209676847267822,7.71033267090409,3.51231749821913,0.00460862445650267,0.0153340020198443,-3.4136664999657
"HADHA",0.111598501262664,11.238359350411,3.51231718217294,0.00460862706894857,0.0153340020198443,-3.41366707863744
"MEAF6",-0.26690910258259,6.78792333739101,-3.51177650194875,0.00461309856532402,0.0153416872156066,-3.41465705216176
"SSR3",-0.468012320453372,6.74411113578276,-3.51061091737685,0.00462275321155087,0.0153665946334316,-3.41679123317782
"DARS2",-0.115109085473318,9.65123241837016,-3.50921991486886,0.00463430208390184,0.0153977724201551,-3.41933819170991
"CKB",-0.466060204885226,5.85228324327093,-3.50799207895522,0.00464452078887448,0.0154180345289367,-3.42158642251597
"NTMT1",-0.195563786962872,6.63569845789574,-3.50796512645178,0.00464474536041521,0.0154180345289367,-3.42163577429543
"CTR9",-0.14610850061359,9.50074659006479,-3.50663056095192,0.00465587903006403,0.0154471617814827,-3.42407946924597
"H6PD",0.166002262394617,8.37988768007975,3.50639186769989,0.00465787321577751,0.0154471617814827,-3.42451653939285
"CNIH4",0.326602771009543,5.94672933179534,3.50394032598543,0.0046784055108448,0.0155080074313244,-3.42900561484851
"RP9",-0.28978838469583,6.85769971026557,-3.50344922635715,0.00468252971806422,0.015514432030393,-3.42990489375423
"KRI1",-0.102723259649345,8.57437514482624,-3.50227824390779,0.00469237853096573,0.0155351646459168,-3.43204916244877
"PALM3",-0.34567617045831,9.09428049334505,-3.50218482782439,0.00469316514031924,0.0155351646459168,-3.43222022443809
"LAMC1",-0.228965916587388,10.1224162736612,-3.50008263566498,0.00471090235359581,0.0155866079270254,-3.43606977048937
"EGLN1",-0.207366832833678,8.81461225496249,-3.49919325875411,0.00471842708799217,0.0156042297499909,-3.43769842906523
"SHC1",-0.21593248579987,8.5607585245803,-3.49869427460826,0.00472265421703855,0.0156109347826374,-3.43861219341653
"L1RE1",-0.290382259752943,6.41142403868725,-3.49668957003206,0.0047396760950287,0.0156599074703998,-3.4422833565465
"TRIM45",-0.213835463097778,5.54788835696876,-3.4959332854953,0.00474611397373198,0.0156738812803983,-3.44366834103004
"CEP350",-0.359250077741807,6.21614831071974,-3.49517353528506,0.00475259036059688,0.0156879692042586,-3.44505968333974
"URI1",-0.278263499166929,8.17338286832337,-3.49347974249934,0.00476706142634551,0.0157284216377378,-3.44816159211883
"ACSF3",0.127588303614068,8.56569406637775,3.49076917529272,0.00479031322684208,0.0157977941314583,-3.45312567254827
"MMGT1",0.188212015115955,7.59109467604746,3.49047378009364,0.0047928541867369,0.0157988324028201,-3.45366666191451
"WDR70",-0.15300897037881,8.40748089916946,-3.48783020071738,0.00481565544849823,0.0158666233602562,-3.45850820803532
"CDIPT",0.180751767614038,6.95783150502765,3.48697736610161,0.00482303491471487,0.0158835632434949,-3.46007014715363
"SNX3",-0.255012677581165,8.35678481609467,-3.48618669764217,0.00482988679544727,0.0158987507362195,-3.46151824267937
"CTTN",-0.164578588917923,10.9515940478976,-3.48401125525711,0.00484879045141384,0.0159468722432405,-3.46550258514977
"DDB2",-0.212064676769979,7.950080586973,-3.48398723260542,0.00484899961968619,0.0159468722432405,-3.46554658332212
"RAPGEF6",-0.137837075647278,9.17759898833866,-3.48289548938059,0.00485851531016609,0.015970765704608,-3.4675461528908
"UCHL3",0.440344373210834,8.38184960088883,3.48138148596645,0.00487174305053042,0.0160068335322289,-3.47031914254027
"USF1",-0.275035989188042,5.49108940252236,-3.48097244899283,0.00487532309142364,0.0160111837019128,-3.47106832551239
"MYLK",-0.229629308646762,4.75064481617915,-3.47945599739403,0.00488861911667537,0.0160402827232834,-3.47384584931086
"CYSTM1",-0.612419185764605,4.85929593678422,-3.47944634190475,0.00488870389325941,0.0160402827232834,-3.47386353437334
"G3BP1",-0.150041009096306,9.63814733603714,-3.47852176633938,0.00489682876643411,0.0160595165228202,-3.47555700081401
"ZBTB11",0.225283985920165,4.60705912462503,3.47811705147155,0.00490038961345743,0.0160637714026362,-3.47629828714688
"MRPS33",-0.281929943424044,8.00805816292877,-3.47611178633882,0.00491807184698606,0.0161142917350231,-3.47997122344132
"ARF4",0.230966777498029,9.03666068550883,3.47150894516294,0.00495890634728062,0.0162405899153902,-3.48840224816631
"ACYP1",-0.160072047230448,7.91249764671826,-3.46923134741477,0.00497924025496366,0.0162996624028953,-3.49257424862727
"MAGI1",-0.147551173488898,8.16626817610616,-3.46872695578303,0.00498375486997412,0.0163069194615981,-3.49349818127051
"PRPSAP2",-0.167775119918959,9.07714478091334,-3.46760543232456,0.00499380819252977,0.0163322842130801,-3.49555257534274
"CENPC",-0.112165201008626,7.23994541069472,-3.46723028322254,0.00499717564837408,0.01633576949632,-3.49623977352626
"RDH10",-0.741015698420291,2.63314333142179,-3.46648547051125,0.00500386819955549,0.0163501163039803,-3.49760412786852
"ASB9",-0.194220615778224,4.74554776897335,-3.46551663173856,0.005012587456924,0.0163710691126505,-3.49937886753682
"CDK2",-0.150097529256595,8.27473657721048,-3.46154760767416,0.00504846987391079,0.0164723506101727,-3.50664955532709
"NKIRAS1",-0.308033923181108,4.61875800815351,-3.46144216832743,0.0050494266812368,0.0164723506101727,-3.50684270832835
"NUP153",-0.16325435917919,9.86888931990973,-3.46118621493054,0.00505175009630638,0.0164723506101727,-3.50731158676746
"MRTO4",-0.109525294884044,9.32842522194348,-3.46081915611974,0.00505508397662764,0.0164723506101727,-3.50798399971672
"USP48",-0.176172151783201,7.99758380899876,-3.46080599520063,0.00505520355487616,0.0164723506101727,-3.50800810916515
"NEDD4",-0.294730154469402,8.58115070854214,-3.45971785193306,0.00506510027521593,0.016497024622858,-3.51000148402618
"VILL",-0.107699285771822,9.95373162616674,-3.45932113667525,0.00506871334371126,0.0165012195414307,-3.51072823274192
"PLD1",-0.164778037211219,7.72263123473493,-3.45788556772304,0.00508180975033907,0.0165362695085541,-3.51335809161994
"COX15",-0.408370868922153,7.53974421040669,-3.45669779702385,0.00509267167575803,0.0165579849794451,-3.51553402336888
"CYFIP1",-0.108761821529534,8.42083731930638,-3.45664561772779,0.00509314938849213,0.0165579849794451,-3.5156296134605
"CNOT11",-0.211536544035045,6.98298357085658,-3.45622783097231,0.0050969759676276,0.0165628381145847,-3.51639498107855
"COX5B",0.135317890900289,8.87920884803045,3.4536601104053,0.00512055873596219,0.0166318559950223,-3.52109898753591
"MFAP1",-0.361448441366631,8.31379233846334,-3.45193639494756,0.00513645239149173,0.0166758474942437,-3.52425684417676
"PCCA",-0.203497447333,5.87692822979597,-3.45112781020764,0.00514392536609552,0.0166924729415546,-3.52573818926659
"AARS1",0.131321453584286,11.6730493589711,3.4508105716749,0.00514686033056379,0.0166943636956176,-3.52631937953582
"SLC4A2",0.139788729928092,8.95078719610726,3.44908124099575,0.00516288951123407,0.0167387057383409,-3.52948758620668
"CGAS",0.129131452680358,8.60893126615842,3.44855167511628,0.0051678082524736,0.0167470023597284,-3.5304577806695
"ATP6V0A2",0.146810483197887,8.18882041770011,3.44800036508056,0.00517293404408704,0.0167559620770816,-3.53146781532199
